c7,c10,c144,c151,c30,c31,c35,c106,c108,c117,c62,c65,c41,c49,c56,c128,c51,c101,c109,c156,c1
3.0,12.0,10.0,1.0,5.0,0.7150125526599088,206.0,1.0,18.0,0.0,0.04072704535892328,0.0,3.0,0.0,2.926599969387423,126.0,11.0,13.0,1.0,3.0,0
3.0,12.0,10.0,1.0,5.0,0.07390796663280054,1560.0,1.0,18.0,0.0,0.0,0.0,13.0,2.0,0.010866088995250333,175.0,13.0,11.0,1.0,3.0,0
0.0,20.0,21.0,2.0,5.0,0.17620195695987345,2636.0,1.0,18.0,6.0,0.0,0.0,1.0,4.0,0.490828496944295,124.0,9.0,13.0,1.0,3.0,0
0.0,19.0,10.0,1.0,5.0,0.07193517417564559,1098.0,1.0,18.0,0.0,0.0,0.0,6.0,4.0,0.0016097909622593087,14.0,12.0,13.0,3.0,3.0,0
9.0,12.0,10.0,1.0,5.0,0.07695291418528571,206.0,1.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0251529837853017,14.0,9.0,13.0,1.0,3.0,0
9.0,12.0,10.0,1.0,5.0,0.08252818354934492,206.0,1.0,18.0,0.0,0.0,0.0,3.0,2.0,0.051312086922015464,126.0,9.0,13.0,1.0,3.0,0
9.0,16.0,20.0,1.0,5.0,0.09984604216382714,1093.0,0.0,3.0,0.0,0.04072704535892328,0.0,1.0,2.0,0.04024477405648272,180.0,9.0,13.0,1.0,3.0,0
9.0,14.0,27.0,1.0,4.0,0.5004588597262019,2039.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0122387028241357,147.0,11.0,1.0,1.0,4.0,0
10.0,11.0,20.0,1.0,4.0,0.10311379350894814,1730.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.147899544657574,210.0,11.0,1.0,1.0,3.0,0
10.0,12.0,10.0,1.0,5.0,0.07450837542059599,206.0,1.0,18.0,0.0,0.0,0.0,1.0,2.0,0.013683223179204123,14.0,9.0,13.0,1.0,3.0,0
0.0,16.0,20.0,1.0,5.0,0.09479377292625762,1218.0,1.0,18.0,0.0,0.0,0.0,1.0,2.0,0.10886211382278575,180.0,13.0,13.0,1.0,3.0,0
10.0,16.0,20.0,1.0,5.0,0.1610631473251216,1159.0,1.0,18.0,0.0,0.16290818143569313,0.0,1.0,2.0,0.050507191440885814,49.0,9.0,13.0,1.0,3.0,0
10.0,16.0,20.0,1.0,5.0,0.11947978512278228,1093.0,1.0,3.0,0.0,0.08145409071784657,0.0,1.0,2.0,0.0400435501862003,180.0,3.0,13.0,1.0,3.0,0
10.0,15.0,7.0,1.0,5.0,0.4272858481934809,140.0,1.0,3.0,0.0,0.04072704535892328,0.0,3.0,2.0,1.5765890236627105,211.0,11.0,2.0,1.0,10.0,0
10.0,12.0,10.0,1.0,5.0,0.21263801394739879,206.0,1.0,18.0,0.0,0.04072704535892328,0.0,5.0,2.0,0.5694635528992305,132.0,11.0,13.0,1.0,3.0,0
10.0,12.0,10.0,1.0,0.0,0.11533649539244063,206.0,1.0,18.0,0.0,0.0,0.0,3.0,0.0,0.20524834768806186,126.0,12.0,13.0,1.0,3.0,0
10.0,12.0,15.0,0.0,4.0,0.07244981603664444,759.0,1.0,18.0,0.0,0.0,0.0,1.0,2.0,0.004024477405648272,124.0,9.0,13.0,1.0,5.0,0
0.0,20.0,21.0,2.0,5.0,0.17452009984616831,1665.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.4829372886777926,49.0,11.0,11.0,1.0,3.0,0
0.0,12.0,10.0,1.0,5.0,0.12273917014236857,206.0,1.0,18.0,0.0,0.08145409071784657,0.0,1.0,2.0,0.055336564327663734,14.0,3.0,13.0,1.0,3.0,0
10.0,12.0,10.0,1.0,5.0,0.1409576580586317,206.0,1.0,18.0,0.0,0.12218113607676984,0.0,1.0,2.0,0.048494952738061675,14.0,9.0,13.0,1.0,3.0,0
10.0,19.0,10.0,1.0,5.0,0.16144912670585976,1187.0,1.0,18.0,0.0,0.16290818143569313,0.0,1.0,2.0,0.05231820627342753,14.0,13.0,13.0,2.0,3.0,0
10.0,20.0,21.0,2.0,5.0,0.140210766033584,1665.0,1.0,18.0,0.0,0.0,0.0,3.0,2.0,0.32195819245186175,126.0,9.0,6.0,1.0,3.0,0
10.0,14.0,20.0,1.0,5.0,0.07275002043054216,1581.0,1.0,18.0,0.0,0.0,0.0,13.0,2.0,0.0054330444976251665,113.0,12.0,11.0,1.0,3.0,0
10.0,14.0,27.0,1.0,4.0,0.2723017471542837,2039.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.9417277129216955,205.0,11.0,1.0,1.0,4.0,0
10.0,14.0,20.0,1.0,5.0,0.149302737317707,1581.0,1.0,18.0,0.0,0.0,0.0,1.0,2.0,0.36461765295173343,36.0,2.0,11.0,1.0,3.0,0
10.0,19.0,10.0,1.0,5.0,0.07579497604307119,798.0,1.0,3.0,0.0,0.0,0.0,13.0,2.0,0.01971993928767653,14.0,9.0,13.0,0.0,3.0,0
10.0,15.0,7.0,1.0,4.0,0.12841693102424992,140.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,0.266621628124198,46.0,11.0,1.0,1.0,10.0,0
0.0,20.0,21.0,2.0,5.0,0.20256073454062043,1165.0,1.0,18.0,0.0,0.24436227215353967,0.0,1.0,3.0,0.060568384955006487,52.0,9.0,13.0,3.0,3.0,0
10.0,11.0,20.0,1.0,5.0,0.1168375254219731,2014.0,1.0,18.0,0.0,0.0,0.0,3.0,0.0,0.21229118314794634,163.0,11.0,1.0,1.0,4.0,0
10.0,19.0,10.0,1.0,5.0,0.14314486380275618,1098.0,1.0,18.0,0.0,0.12218113607676984,0.0,1.0,2.0,0.05875737012246477,241.0,12.0,13.0,3.0,3.0,0
10.0,14.0,10.0,1.0,5.0,0.07240692854322421,1560.0,1.0,18.0,0.0,0.0,0.0,13.0,2.0,0.003823253535365858,80.0,5.0,11.0,1.0,3.0,0
10.0,12.0,7.0,1.0,5.0,0.09162016289351178,280.0,1.0,18.0,0.0,0.0,0.0,3.0,2.0,0.09397154742188714,176.0,11.0,1.0,1.0,3.0,0
10.0,17.0,0.0,0.0,5.0,0.08317148789060445,2522.0,1.0,18.0,0.0,0.0,0.0,3.0,2.0,0.05433044497625167,126.0,12.0,11.0,1.0,3.0,0
10.0,0.0,20.0,1.0,4.0,0.14449943477516802,1182.0,1.0,18.0,0.0,0.0,0.0,3.0,2.0,0.3420805794801031,89.0,11.0,1.0,1.0,3.0,0
10.0,18.0,27.0,1.0,5.0,0.42128169583517555,875.0,1.0,18.0,0.0,0.04072704535892328,0.0,5.0,0.0,1.5484176818231725,133.0,11.0,13.0,1.0,3.0,0
11.0,16.0,20.0,1.0,5.0,0.1753956462914328,1159.0,1.0,18.0,0.0,0.12218113607676984,0.0,1.0,2.0,0.21007772057483978,49.0,9.0,13.0,1.0,3.0,0
11.0,12.0,10.0,1.0,5.0,0.07193517417564559,206.0,1.0,18.0,0.0,0.0,0.0,13.0,3.0,0.0016097909622593087,14.0,9.0,13.0,1.0,3.0,0
11.0,12.0,10.0,1.0,5.0,0.6809605438078459,206.0,1.0,18.0,0.0,0.04072704535892328,0.0,5.0,0.0,2.7668282163831868,132.0,11.0,13.0,1.0,3.0,0
11.0,19.0,10.0,1.0,5.0,0.13919929500853398,1184.0,1.0,18.0,0.0,0.12218113607676984,0.0,6.0,4.0,0.04024477405648272,14.0,9.0,13.0,2.0,3.0,0
11.0,20.0,21.0,2.0,5.0,0.09565150667457444,2443.0,1.0,18.0,0.0,0.0,0.0,3.0,0.0,0.11288659122843402,173.0,11.0,2.0,3.0,3.0,0
11.0,12.0,10.0,1.0,5.0,0.15866984625929906,1747.0,1.0,18.0,0.0,0.12218113607676984,0.0,1.0,2.0,0.13160041116469848,14.0,4.0,13.0,1.0,3.0,0
11.0,16.0,20.0,1.0,5.0,0.09800191218693285,1093.0,1.0,3.0,0.0,0.04072704535892328,0.0,1.0,2.0,0.031592147634338937,212.0,9.0,13.0,1.0,3.0,0
11.0,12.0,10.0,1.0,5.0,0.0965008821574004,206.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,2.0,0.024549312174454458,14.0,8.0,13.0,1.0,3.0,0
11.0,14.0,27.0,1.0,4.0,0.28173680226568076,2006.0,1.0,18.0,0.0,0.0,0.0,3.0,0.0,0.9859969643838266,245.0,11.0,1.0,2.0,4.0,0
11.0,16.0,20.0,1.0,5.0,0.24189606990780932,1165.0,0.0,18.0,0.0,0.12218113607676984,0.0,3.0,2.0,0.5220970455470054,86.0,9.0,13.0,2.0,3.0,0
0.0,18.0,7.0,1.0,5.0,0.21281791412652665,140.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,0.6626302048399879,211.0,11.0,12.0,1.0,10.0,0
11.0,15.0,7.0,1.0,4.0,0.13206230348461825,140.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,0.28372565709820313,179.0,11.0,1.0,1.0,10.0,0
11.0,12.0,10.0,1.0,5.0,0.14534045199250312,206.0,1.0,18.0,0.0,0.08145409071784657,0.0,1.0,2.0,0.1613815439664957,14.0,12.0,13.0,1.0,3.0,0
11.0,14.0,10.0,1.0,5.0,0.07433683350695895,1637.0,1.0,3.0,0.0,0.0,0.0,13.0,2.0,0.01287832769807447,164.0,3.0,11.0,1.0,3.0,0
11.0,0.0,20.0,1.0,4.0,0.5672763332281596,1182.0,1.0,18.0,0.0,0.0,0.0,3.0,2.0,2.325745492724136,89.0,11.0,1.0,1.0,3.0,0
11.0,18.0,10.0,1.0,5.0,0.0726642454437017,1560.0,1.0,18.0,0.0,0.0,0.0,13.0,2.0,0.00503059675706034,35.0,14.0,11.0,1.0,3.0,0
11.0,16.0,20.0,1.0,4.0,0.13418155499889386,1159.0,1.0,18.0,0.0,0.12218113607676984,0.0,1.0,2.0,0.016701581233440326,49.0,9.0,13.0,1.0,3.0,0
11.0,13.0,10.0,1.0,4.0,0.07283579541738261,1559.0,1.0,18.0,5.0,0.0,0.0,13.0,2.0,0.005835492238189994,76.0,9.0,11.0,1.0,3.0,0
11.0,16.0,20.0,1.0,5.0,0.13340959623741752,1218.0,1.0,18.0,0.0,0.12218113607676984,0.0,1.0,2.0,0.013079551568356882,180.0,14.0,13.0,1.0,3.0,0
11.0,10.0,27.0,1.0,5.0,0.7172510525232076,2014.0,1.0,18.0,0.0,0.0,0.0,3.0,2.0,3.0294253671017364,209.0,11.0,1.0,1.0,4.0,0
11.0,12.0,10.0,1.0,5.0,0.07330754978496123,1560.0,1.0,18.0,0.0,0.0,0.0,13.0,2.0,0.008048954811296544,175.0,13.0,11.0,1.0,3.0,0
11.0,14.0,10.0,1.0,5.0,0.3141162552946619,1560.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,1.1379209864470488,170.0,11.0,1.0,1.0,3.0,0
0.0,14.0,10.0,1.0,5.0,0.38556544912530233,1560.0,1.0,18.0,0.0,0.0,0.0,3.0,0.0,1.47315995433755,214.0,11.0,11.0,2.0,3.0,0
11.0,17.0,20.0,1.0,5.0,0.10838049215357493,1218.0,1.0,18.0,5.0,0.04072704535892328,0.0,1.0,2.0,0.08028832424268302,180.0,1.0,6.0,1.0,3.0,0
11.0,19.0,10.0,1.0,5.0,0.12305609106724798,1187.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.2414686443388963,14.0,7.0,13.0,1.0,3.0,0
1.0,20.0,21.0,2.0,5.0,0.2645821434194325,1665.0,1.0,18.0,0.0,0.0,0.0,1.0,3.0,0.9055074162708612,52.0,9.0,6.0,1.0,3.0,0
1.0,16.0,20.0,1.0,5.0,0.07528033418207233,1159.0,1.0,18.0,0.0,0.0,0.0,1.0,2.0,0.017305252844287567,49.0,9.0,13.0,1.0,3.0,0
1.0,16.0,20.0,1.0,5.0,0.13386353790804845,1159.0,1.0,18.0,0.0,0.0,0.0,1.0,2.0,0.2921770596500645,49.0,9.0,13.0,1.0,3.0,0
1.0,0.0,10.0,1.0,5.0,0.302322412225284,1604.0,1.0,18.0,0.0,0.0,0.0,3.0,0.0,1.082584422119385,174.0,11.0,11.0,1.0,3.0,0
0.0,12.0,7.0,1.0,5.0,0.09397056840587022,282.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,2.0,0.012677103827792056,267.0,9.0,13.0,1.0,3.0,0
0.0,12.0,10.0,1.0,5.0,0.14308418779251986,206.0,1.0,18.0,0.0,0.0,0.0,1.0,2.0,0.33544019176078343,14.0,9.0,13.0,1.0,3.0,0
1.0,14.0,10.0,1.0,5.0,0.08874675725466366,1187.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.08048954811296544,14.0,9.0,10.0,1.0,3.0,0
0.0,12.0,10.0,1.0,5.0,0.09624356525692289,206.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,2.0,0.023341968952759976,14.0,9.0,13.0,1.0,3.0,0
1.0,23.0,15.0,0.0,5.0,0.07227826606296353,2225.0,1.0,3.0,0.0,0.0,0.0,13.0,2.0,0.0032195819245186175,169.0,9.0,11.0,1.0,2.0,0
1.0,12.0,10.0,1.0,5.0,0.11854463465311586,206.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,2.0,0.12797838149961505,14.0,9.0,13.0,1.0,3.0,0
1.0,20.0,21.0,2.0,5.0,0.19085993661765163,1665.0,1.0,18.0,0.0,0.0,0.0,3.0,2.0,0.5596035832553922,126.0,9.0,6.0,1.0,3.0,0
1.0,19.0,10.0,1.0,5.0,0.10413471090541114,1187.0,0.0,18.0,0.0,0.04072704535892328,0.0,1.0,2.0,0.06036716108472408,14.0,14.0,13.0,1.0,3.0,0
1.0,12.0,10.0,1.0,5.0,0.09448521026686907,206.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,2.0,0.01509179027118102,14.0,9.0,13.0,1.0,3.0,0
1.0,12.0,10.0,1.0,5.0,0.24856032373879455,206.0,1.0,18.0,0.0,0.12218113607676984,0.0,1.0,2.0,0.5533656432766374,14.0,8.0,13.0,1.0,3.0,0
1.0,16.0,20.0,1.0,5.0,0.3289121423030171,2006.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,1.2073432216944815,86.0,9.0,13.0,3.0,4.0,0
6.0,14.0,10.0,1.0,5.0,0.07313599981128033,1637.0,1.0,3.0,0.0,0.0,0.0,13.0,2.0,0.007244059330166889,36.0,9.0,11.0,1.0,3.0,0
4.0,16.0,20.0,1.0,5.0,0.147776632491702,1093.0,1.0,3.0,0.0,0.12218113607676984,0.0,1.0,2.0,0.08048954811296544,212.0,9.0,13.0,1.0,3.0,0
8.0,13.0,10.0,1.0,5.0,0.07343621226522191,1559.0,1.0,18.0,5.0,0.0,0.0,13.0,2.0,0.008652626422143784,76.0,9.0,11.0,1.0,3.0,0
6.0,14.0,27.0,1.0,4.0,0.23318909467907262,2039.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.7582115432241344,241.0,11.0,1.0,1.0,4.0,0
8.0,15.0,7.0,1.0,4.0,0.3096131732661084,140.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,1.1167924800673954,150.0,11.0,1.0,1.0,10.0,0
6.0,14.0,11.0,2.0,5.0,0.3448848924365882,240.0,1.0,18.0,0.0,0.32581636287138627,0.0,5.0,3.0,0.5437068975030815,180.0,11.0,7.0,2.0,2.0,0
4.0,20.0,21.0,2.0,5.0,0.18308073691844237,855.0,1.0,3.0,0.0,0.08145409071784657,0.0,3.0,2.0,0.33845854981501966,124.0,11.0,13.0,1.0,3.0,0
7.0,20.0,21.0,2.0,5.0,0.460702919029819,1071.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,1.8257041750723384,239.0,11.0,11.0,1.0,3.0,0
7.0,18.0,27.0,1.0,4.0,0.12081763150416855,875.0,1.0,18.0,0.0,0.04072704535892328,0.0,3.0,2.0,0.13864324662458297,126.0,12.0,13.0,1.0,3.0,0
4.0,19.0,10.0,1.0,5.0,0.18637465116595806,1187.0,1.0,3.0,0.0,0.12218113607676984,0.0,1.0,2.0,0.2615910313671377,14.0,9.0,13.0,3.0,3.0,0
8.0,0.0,10.0,1.0,5.0,0.12554352538540178,1604.0,1.0,18.0,0.0,0.0,0.0,3.0,0.0,0.2531396288152763,174.0,11.0,11.0,1.0,3.0,0
7.0,12.0,10.0,1.0,5.0,0.09813057466719353,206.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,2.0,0.03219581924518618,14.0,9.0,13.0,1.0,3.0,0
7.0,14.0,20.0,1.0,5.0,0.0735219791920185,1581.0,1.0,18.0,0.0,0.0,0.0,13.0,2.0,0.009055074162708612,89.0,9.0,11.0,1.0,3.0,0
9.0,14.0,10.0,1.0,5.0,0.07270713293712193,1560.0,1.0,18.0,0.0,0.0,0.0,13.0,2.0,0.005231820627342753,28.0,3.0,11.0,1.0,3.0,0
5.0,14.0,10.0,1.0,5.0,0.07253559102348489,798.0,1.0,18.0,0.0,0.0,0.0,13.0,2.0,0.004426925146213099,124.0,13.0,11.0,2.0,3.0,0
7.0,12.0,10.0,1.0,5.0,0.07948322793681589,206.0,1.0,18.0,0.0,0.0,0.0,1.0,2.0,0.0370251921319641,14.0,9.0,13.0,1.0,3.0,0
4.0,16.0,20.0,1.0,5.0,0.23794115146270053,1096.0,1.0,18.0,0.0,0.04072704535892328,0.0,5.0,2.0,0.6881856363658545,91.0,11.0,13.0,3.0,3.0,0
5.0,16.0,20.0,1.0,5.0,0.7231265021010329,1096.0,1.0,18.0,0.0,0.0,0.0,3.0,2.0,3.056993037330427,86.0,11.0,13.0,3.0,3.0,0
4.0,14.0,10.0,1.0,5.0,0.0730931123178601,1560.0,1.0,18.0,0.0,0.0,0.0,13.0,2.0,0.007042835459884476,77.0,13.0,11.0,1.0,3.0,0
5.0,12.0,10.0,1.0,5.0,0.13786980689263856,1730.0,1.0,18.0,0.0,0.12218113607676984,0.0,1.0,2.0,0.03400683407772789,14.0,2.0,13.0,1.0,3.0,0
5.0,11.0,20.0,1.0,4.0,0.09445068103893968,1730.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,0.10725232286052644,209.0,11.0,1.0,1.0,3.0,0
8.0,16.0,20.0,1.0,5.0,0.12595567572857852,1218.0,1.0,18.0,0.0,0.08145409071784657,0.0,1.0,2.0,0.07042835459884475,180.0,10.0,13.0,1.0,3.0,0
8.0,12.0,41.0,2.0,5.0,0.6970034485632418,1286.0,1.0,18.0,0.0,0.6516327257427725,0.0,5.0,2.0,1.4572632685852391,173.0,11.0,0.0,1.0,9.0,0
7.0,16.0,20.0,1.0,5.0,0.10808028775967721,1159.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,2.0,0.07887975715070612,49.0,9.0,13.0,1.0,3.0,0
6.0,11.0,10.0,1.0,5.0,0.07751044353970479,510.0,1.0,18.0,0.0,0.0,0.0,1.0,3.0,0.027768894098973075,206.0,9.0,12.0,1.0,3.0,0
5.0,12.0,10.0,1.0,5.0,0.08381478417182012,206.0,1.0,18.0,0.0,0.0,0.0,1.0,2.0,0.05734880303048787,14.0,9.0,13.0,1.0,3.0,0
7.0,19.0,10.0,1.0,5.0,0.07823951480776091,1187.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.031189699893774105,205.0,13.0,13.0,1.0,3.0,0
4.0,18.0,27.0,1.0,4.0,0.277448117404009,2006.0,1.0,18.0,0.0,0.0,0.0,3.0,2.0,0.9658745773555852,245.0,11.0,1.0,1.0,4.0,0
8.0,14.0,27.0,1.0,4.0,0.2860254871273525,1100.0,1.0,18.0,0.0,0.0,0.0,5.0,0.0,1.0061193514120679,205.0,11.0,1.0,1.0,4.0,0
5.0,0.0,20.0,1.0,4.0,0.0973240866777878,2014.0,1.0,18.0,0.0,0.0,0.0,3.0,2.0,0.12073432216944815,150.0,11.0,1.0,1.0,4.0,0
7.0,22.0,20.0,1.0,5.0,0.21127399660357396,517.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,0.6553861455098211,210.0,11.0,2.0,3.0,3.0,0
6.0,12.0,10.0,1.0,5.0,0.11296936528905666,206.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,2.0,0.10181927836290128,14.0,9.0,13.0,1.0,3.0,0
7.0,14.0,10.0,1.0,4.0,0.07253559102348489,1560.0,1.0,18.0,0.0,0.0,0.0,12.0,4.0,0.004426925146213099,124.0,3.0,11.0,1.0,3.0,0
8.0,11.0,10.0,1.0,5.0,0.16594277848308805,510.0,1.0,18.0,0.0,0.0,0.0,3.0,2.0,0.4426925146213099,164.0,11.0,12.0,1.0,3.0,0
4.0,14.0,10.0,1.0,5.0,0.1534544014336272,1604.0,1.0,18.0,0.0,0.04072704535892328,0.0,3.0,0.0,0.2917746119094997,206.0,9.0,11.0,1.0,3.0,0
7.0,19.0,10.0,1.0,5.0,0.08321437538402468,1608.0,1.0,18.0,0.0,0.0,0.0,1.0,2.0,0.054531668846534084,14.0,9.0,13.0,2.0,3.0,0
8.0,12.0,10.0,1.0,5.0,0.12128938587174717,206.0,1.0,18.0,0.0,0.04072704535892328,0.0,3.0,0.0,0.1408567091976895,126.0,11.0,13.0,1.0,3.0,0
5.0,16.0,20.0,1.0,5.0,0.1019046015477787,1151.0,1.0,3.0,0.0,0.04072704535892328,0.0,1.0,3.0,0.04990351983003857,180.0,12.0,13.0,3.0,3.0,0
7.0,15.0,7.0,1.0,5.0,0.2229308189272004,140.0,1.0,3.0,0.0,0.04072704535892328,0.0,3.0,2.0,0.6177572817670097,267.0,11.0,7.0,1.0,10.0,0
7.0,18.0,27.0,1.0,4.0,0.10590142416095581,2006.0,1.0,18.0,0.0,0.0,0.0,3.0,2.0,0.16097909622593087,209.0,11.0,1.0,1.0,4.0,0
4.0,12.0,7.0,1.0,5.0,0.15434664828978567,290.0,1.0,18.0,0.0,0.08145409071784657,0.0,3.0,3.0,0.20363855672580256,267.0,11.0,13.0,3.0,3.0,0
6.0,22.0,20.0,1.0,5.0,0.2216954560035924,1151.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.7042835459884476,180.0,9.0,6.0,1.0,3.0,0
7.0,12.0,10.0,1.0,5.0,0.21992874274804772,206.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,2.0,0.6036716108472407,14.0,9.0,13.0,1.0,3.0,0
7.0,12.0,10.0,1.0,5.0,0.10885224652115355,206.0,1.0,18.0,0.0,0.04072704535892328,0.0,3.0,2.0,0.08250178681578957,126.0,4.0,13.0,1.0,3.0,0
8.0,12.0,7.0,1.0,2.0,0.14274108784515804,280.0,1.0,18.0,0.0,0.0,0.0,3.0,2.0,0.33383040079852416,46.0,11.0,1.0,1.0,3.0,0
6.0,12.0,10.0,1.0,5.0,0.08874675725466366,206.0,1.0,18.0,0.0,0.0,0.0,1.0,3.0,0.08048954811296544,14.0,9.0,13.0,1.0,3.0,0
4.0,12.0,10.0,1.0,5.0,0.07751044353970479,206.0,1.0,18.0,0.0,0.0,0.0,1.0,2.0,0.027768894098973075,14.0,9.0,13.0,1.0,3.0,0
7.0,19.0,10.0,1.0,5.0,0.0843723135262392,1716.0,1.0,18.0,0.0,0.0,0.0,1.0,2.0,0.059964713344159246,169.0,9.0,6.0,1.0,3.0,0
5.0,18.0,27.0,1.0,4.0,0.2345614622283444,2006.0,1.0,18.0,0.0,0.0,0.0,3.0,2.0,0.7646507070731716,241.0,11.0,1.0,1.0,4.0,0
7.0,12.0,10.0,1.0,5.0,0.15300880996844327,206.0,1.0,18.0,0.0,0.12218113607676984,0.0,1.0,2.0,0.10503886028741989,14.0,9.0,13.0,1.0,3.0,0
6.0,15.0,7.0,1.0,2.0,0.23340352408612988,2014.0,1.0,18.0,0.0,0.0,0.0,3.0,0.0,0.7592176625755465,149.0,11.0,1.0,1.0,4.0,0
6.0,20.0,21.0,2.0,5.0,0.3364780087611351,1665.0,1.0,18.0,0.0,0.12218113607676984,0.0,3.0,2.0,0.9658745773555852,126.0,9.0,6.0,1.0,3.0,0
8.0,0.0,20.0,1.0,5.0,0.11396411978312498,2014.0,1.0,18.0,0.0,0.0,0.0,3.0,2.0,0.19880918383902463,149.0,11.0,1.0,1.0,4.0,0
6.0,14.0,10.0,1.0,5.0,0.2845673284711525,1560.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,0.9992777398224659,124.0,11.0,11.0,2.0,3.0,0
8.0,19.0,10.0,1.0,5.0,0.09397892667136105,1617.0,1.0,18.0,0.0,0.0,0.0,3.0,0.0,0.10503886028741989,126.0,11.0,6.0,1.0,3.0,0
8.0,11.0,10.0,1.0,5.0,0.0805125116588136,510.0,1.0,18.0,0.0,0.0,0.0,3.0,2.0,0.041854565018742025,2.0,9.0,12.0,1.0,3.0,0
8.0,14.0,10.0,1.0,5.0,0.07300734539106352,1560.0,1.0,18.0,0.0,0.0,0.0,13.0,2.0,0.006640387719319648,80.0,5.0,11.0,1.0,3.0,0
6.0,18.0,27.0,1.0,4.0,0.3074688147151848,2006.0,1.0,18.0,0.0,0.0,0.0,3.0,0.0,1.1067312865532748,28.0,11.0,1.0,1.0,4.0,0
5.0,20.0,21.0,2.0,5.0,0.3057021175797279,1665.0,1.0,3.0,0.0,0.04072704535892328,0.0,3.0,2.0,1.0061193514120679,126.0,11.0,6.0,0.0,3.0,0
8.0,14.0,10.0,1.0,5.0,0.07330754978496123,1637.0,0.0,18.0,0.0,0.0,0.0,13.0,2.0,0.008048954811296544,173.0,13.0,11.0,1.0,3.0,0
5.0,16.0,20.0,1.0,5.0,0.09568603590250381,1159.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,2.0,0.0207260586390886,49.0,9.0,13.0,1.0,3.0,0
7.0,18.0,21.0,2.0,5.0,0.14557161405062982,2408.0,1.0,18.0,0.0,0.0,0.0,3.0,2.0,0.3471111762371634,282.0,11.0,12.0,1.0,3.0,0
4.0,14.0,10.0,1.0,5.0,0.09389315974456447,1749.0,1.0,18.0,0.0,0.0,0.0,1.0,2.0,0.10463641254685506,14.0,9.0,10.0,1.0,3.0,0
7.0,15.0,7.0,1.0,5.0,0.26710409890547177,1717.0,1.0,18.0,0.0,0.04072704535892328,0.0,3.0,2.0,0.8250178681578957,151.0,11.0,8.0,1.0,3.0,0
8.0,0.0,20.0,1.0,0.0,0.17620195695987345,1093.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,0.490828496944295,86.0,9.0,13.0,1.0,3.0,0
8.0,16.0,20.0,1.0,4.0,0.13569931767949575,1159.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,2.0,0.20846792961258048,49.0,9.0,13.0,1.0,3.0,0
6.0,12.0,10.0,1.0,0.0,0.2746605028720891,206.0,1.0,18.0,0.0,0.0,0.0,3.0,2.0,0.9527950257872283,126.0,1.0,13.0,1.0,3.0,0
8.0,18.0,27.0,1.0,4.0,0.1644417403935117,2006.0,1.0,18.0,0.0,0.0,0.0,3.0,2.0,0.43564967916142544,20.0,11.0,1.0,1.0,4.0,0
7.0,14.0,20.0,1.0,5.0,0.07365064167227918,1581.0,1.0,18.0,0.0,0.0,0.0,13.0,2.0,0.009658745773555853,80.0,10.0,11.0,1.0,3.0,0
6.0,12.0,10.0,1.0,5.0,0.5138311495464619,206.0,1.0,18.0,0.0,0.04072704535892328,0.0,3.0,0.0,1.982658793892621,126.0,11.0,13.0,1.0,3.0,0
8.0,14.0,10.0,1.0,5.0,0.07240692854322421,798.0,1.0,3.0,0.0,0.0,0.0,13.0,3.0,0.003823253535365858,124.0,9.0,11.0,3.0,3.0,0
4.0,12.0,10.0,1.0,5.0,0.26026004161588506,206.0,1.0,18.0,0.0,0.16290818143569313,0.0,3.0,2.0,0.5159380034041084,126.0,1.0,13.0,1.0,3.0,0
